Time,Bytes Sent,Bytes Received,ID,Type
1533816159,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816160,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816161,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816162,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816163,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816164,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816165,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816166,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816167,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816168,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816169,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816170,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816171,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816172,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816173,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816174,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816175,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816176,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816177,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816178,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
